unique-id;" ""year""";importing-country;exporting-country;CML-category;num-licenses-imported;val-licenses-imported;val-arms-imported;total-eu-licenses-refusals-imported;criteria-numbers-imported
498;2006;Russian Federation;United Kingdom;ML11;3;4725;;;
499;2006;Russian Federation;United Kingdom;ML21;1;47804;;;
500;2006;Russian Federation;United Kingdom;ML18;1;12750;;;
501;2006;Russian Federation;United Kingdom;ML22;5;4505;;;
502;2006;Russian Federation;United Kingdom;ML2;1;45000;;;
503;2006;Russian Federation;United Kingdom;ML3;7;34261;;;
504;2006;Russian Federation;United Kingdom;ML1;62;1319716;;;
505;2006;Russian Federation;United Kingdom;ML6;7;3110400;;;
506;2006;Russian Federation;United Kingdom;Total;105;5518214;;;
507;2006;Russian Federation;Austria;ML3;46;190710;82947;;
508;2006;Russian Federation;Austria;ML1;136;6083865;2201938;;
509;2006;Russian Federation;Austria;ML18;3;230763;219200;;
510;2006;Russian Federation;Austria;Total;185;6505338;2504085;;
511;2006;Russian Federation;Hungary;ML2;1;62000;47300;;
512;2006;Russian Federation;Hungary;ML3;1;500000;12000;;
513;2006;Russian Federation;Hungary;Total;2;562000;59300;;
514;2006;Jordan;Czech Republic;ML3;2;1000;;;
515;2006;Jordan;Czech Republic;Total;2;1000;299000;;
516;2006;Jordan;Czech Republic;ML6;;;299000;;
517;2006;Jordan;France;ML18;;;70000;;
518;2006;Jordan;France;Total;49;9142889;1756271;;
519;2006;Jordan;France;ML10;;;872072;;
520;2006;Jordan;France;ML11;;;814199;;
521;2006;Jordan;Slovakia;Total;4;762349;515821;;
522;2006;Jordan;Slovakia;ML6;4;762349;515821;;
523;2006;Jordan;Germany;ML10;3;20203894;;;
524;2006;Jordan;Germany;ML13;2;24130;;;
525;2006;Jordan;Germany;ML3;1;1550;;;
526;2006;Jordan;Germany;ML1;6;5173;;;
527;2006;Jordan;Germany;ML6;1;903234;;;
528;2006;Jordan;Germany;ML4;1;35139;;;
529;2006;Jordan;Germany;ML5;1;28800;;;
530;2006;Jordan;Germany;Total;15;21201920;;;
531;2006;Jordan;Belgium;Total;3;3716193;2382513;;
532;2006;Jordan;Spain;Total;4;600000;600000;;
533;2006;Jordan;Spain;ML10;;;600000;;
534;2006;Jordan;United Kingdom;ML14;2;210000;;;
535;2006;Jordan;United Kingdom;ML10;56;532623;;;
536;2006;Jordan;United Kingdom;ML11;10;764021;;;
537;2006;Jordan;United Kingdom;ML13;14;2276800;;;
538;2006;Jordan;United Kingdom;ML21;3;10364;;;
539;2006;Jordan;United Kingdom;ML2;2;6000;;;
540;2006;Jordan;United Kingdom;ML3;18;1811400;;;
541;2006;Jordan;United Kingdom;ML1;25;6166516;;;
542;2006;Jordan;United Kingdom;ML6;6;2169584;;;
543;2006;Jordan;United Kingdom;ML7;1;750;;;
544;2006;Jordan;United Kingdom;ML4;11;496030;;;
545;2006;Jordan;United Kingdom;Total;148;14444088;;;
546;2006;Jordan;Austria;ML3;1;720;720;;
547;2006;Jordan;Austria;ML1;20;125037;125037;;
548;2006;Jordan;Austria;ML6;1;50000;;;
549;2006;Jordan;Austria;Total;22;175757;125757;;
550;2006;Jordan;Cyprus;ML1;1;24544;24544;;
551;2006;Jordan;Cyprus;Total;1;24544;24544;;
552;2006;United Kingdom (Cayman Islands);United Kingdom;ML3;3;13883;;;
553;2006;United Kingdom (Cayman Islands);United Kingdom;Total;6;16043;;;
554;2006;United Kingdom (Cayman Islands);United Kingdom;ML7;3;2160;;;
555;2006;United Kingdom (Cayman Islands);Germany;ML15;1;14590;;;
556;2006;United Kingdom (Cayman Islands);Germany;ML1;1;24806;;;
557;2006;United Kingdom (Cayman Islands);Germany;Total;2;39396;;;
558;2006;United Kingdom (Falkland Islands);United Kingdom;ML17;1;1904;;;
559;2006;United Kingdom (Falkland Islands);United Kingdom;ML1;29;35702;;;
560;2006;United Kingdom (Falkland Islands);United Kingdom;Total;51;61240;;;
561;2006;United Kingdom (Falkland Islands);United Kingdom;ML11;5;1701;;;
562;2006;United Kingdom (Falkland Islands);United Kingdom;ML3;16;21933;;;
563;2006;United Kingdom (Falkland Islands);Austria;ML1;1;2189;;;
564;2006;United Kingdom (Falkland Islands);Austria;Total;1;2189;;;
565;2006;Spain;Italy;Total;50;68277057;66675027;;
566;2006;Spain;Czech Republic;ML3;1;209000;206000;;
567;2006;Spain;Czech Republic;Total;2;238000;206000;;
568;2006;Spain;Czech Republic;ML10;1;29000;;;
569;2006;Spain;France;ML14;;;203356;;
570;2006;Spain;France;ML15;;;1831317;;
571;2006;Spain;France;Total;306;271102038;112567445;;
572;2006;Spain;France;ML10;;;64070339;;
573;2006;Spain;France;ML11;;;41244179;;
574;2006;Spain;France;ML21;;;305;;
575;2006;Spain;France;ML18;;;101580;;
576;2006;Spain;France;ML20;;;785027;;
577;2006;Spain;France;ML3;;;389065;;
578;2006;Spain;France;ML6;;;9656;;
579;2006;Spain;France;ML7;;;294149;;
580;2006;Spain;France;ML4;;;76166;;
581;2006;Spain;France;ML5;;;121591;;
582;2006;Spain;France;ML8;;;315308;;
583;2006;Spain;France;ML9;;;3125408;;
584;2006;Spain;Germany;ML14;4;96572;;;
585;2006;Spain;Germany;ML15;6;468503;;;
586;2006;Spain;Germany;ML16;43;3257744;;;
587;2006;Spain;Germany;ML17;9;283619;;;
588;2006;Spain;Germany;ML10;51;4612327;;;
589;2006;Spain;Germany;ML11;60;70643311;;;
590;2006;Spain;Germany;ML13;10;5316692;;;
591;2006;Spain;Germany;ML21;13;1217600;;;
592;2006;Spain;Germany;ML18;26;9204177;;;
593;2006;Spain;Germany;ML22;23;6432996;;;
594;2006;Spain;Germany;ML2;13;18143828;;;
595;2006;Spain;Germany;ML3;19;2596674;;;
596;2006;Spain;Germany;ML1;10;103365;;;
597;2006;Spain;Germany;ML6;187;57356701;;;
598;2006;Spain;Germany;ML7;18;167136;;;
599;2006;Spain;Germany;ML4;11;7770980;;;
600;2006;Spain;Germany;ML5;19;3108116;;;
601;2006;Spain;Germany;ML8;34;115519;;;
602;2006;Spain;Germany;ML9;5;572588;;;
603;2006;Spain;Germany;Total;561;191468448;22593000;;
604;2006;Spain;Belgium;Total;48;2072572;2289462;;
605;2006;Spain;Netherlands;ML22;3;3470000;;;
606;2006;Spain;Netherlands;ML2;1;26000;;;
607;2006;Spain;Netherlands;ML3;8;25019;16137;;
608;2006;Spain;Netherlands;ML1;11;73951;11000;;
609;2006;Spain;Netherlands;ML6;8;529023;328946;;
610;2006;Spain;Netherlands;ML5;5;1066573;3061795;;
611;2006;Spain;Netherlands;Total;36;5190566;3417878;;
612;2006;Spain;Denmark;ML6;1;19305;;;
613;2006;Spain;Denmark;Total;9;2378705;;;
614;2006;Spain;Denmark;ML21;3;213162;;;
615;2006;Spain;Denmark;ML11;1;382754;;;
616;2006;Spain;Denmark;ML5;4;1763484;;;
617;2006;Spain;Finland;ML3;1;118500;;;
618;2006;Spain;Finland;ML1;;;43110;;
619;2006;Spain;Finland;Total;1;118500;133054;;
620;2006;Spain;Finland;ML13;;;89944;;
621;2006;Spain;Sweden;ML3;1;;;;
622;2006;Spain;Sweden;ML8;2;;;;
623;2006;Spain;Sweden;Total;4;152340;1284005;;
624;2006;Spain;Sweden;ML6;1;;;;
625;2006;Spain;United Kingdom;ML15;4;96750;;;
626;2006;Spain;United Kingdom;ML16;1;371411;;;
627;2006;Spain;United Kingdom;ML17;1;90000;;;
628;2006;Spain;United Kingdom;ML10;30;615892;;;
629;2006;Spain;United Kingdom;ML11;18;95925;;;
630;2006;Spain;United Kingdom;ML13;2;7350;;;
631;2006;Spain;United Kingdom;ML21;3;188325;;;
632;2006;Spain;United Kingdom;ML22;3;15533;;;
633;2006;Spain;United Kingdom;ML2;3;57924;;;
634;2006;Spain;United Kingdom;ML3;2;566;;;
635;2006;Spain;United Kingdom;ML1;17;23893;;;
636;2006;Spain;United Kingdom;ML6;5;61500;;;
637;2006;Spain;United Kingdom;ML7;15;393166;;;
638;2006;Spain;United Kingdom;ML4;1;36157;;;
639;2006;Spain;United Kingdom;ML5;9;431691;;;
640;2006;Spain;United Kingdom;ML9;1;6138;;;
641;2006;Spain;United Kingdom;Total;115;2492221;;;
642;2006;Spain;Greece;Total;1;31595;31595;;
643;2006;Spain;Greece;ML6;1;31595;31595;;
644;2006;Netherlands;Italy;Total;23;6978957;5526389;;
645;2006;Netherlands;Czech Republic;ML3;1;4000;4000;;
646;2006;Netherlands;Czech Republic;Total;9;106000;100000;;
647;2006;Netherlands;Czech Republic;ML7;5;67000;51000;;
648;2006;Netherlands;Czech Republic;ML22;3;35000;45000;;
649;2006;Netherlands;France;ML14;;;21740384;;
650;2006;Netherlands;France;ML15;;;42315;;
651;2006;Netherlands;France;Total;108;110834829;58770123;;
652;2006;Netherlands;France;ML10;;;3314707;;
653;2006;Netherlands;France;ML11;;;3668366;;
654;2006;Netherlands;France;ML20;;;261043;;
655;2006;Netherlands;France;ML2;;;73508;;
656;2006;Netherlands;France;ML3;;;13904054;;
657;2006;Netherlands;France;ML7;;;46958;;
658;2006;Netherlands;France;ML4;;;5609556;;
659;2006;Netherlands;France;ML5;;;7430270;;
660;2006;Netherlands;France;ML9;;;2678962;;
661;2006;Netherlands;Slovakia;Total;1;59701;;;
662;2006;Netherlands;Slovakia;ML6;1;59701;;;
663;2006;Netherlands;Ireland;Total;4;9649472;1902302;;
664;2006;Netherlands;Ireland;ML5;4;9649472;1902302;;
665;2006;Netherlands;Germany;ML14;7;578534;;;
666;2006;Netherlands;Germany;ML15;10;6085287;;;
667;2006;Netherlands;Germany;ML16;39;1757720;;;
668;2006;Netherlands;Germany;ML17;55;1316948;;;
669;2006;Netherlands;Germany;ML10;21;2572708;;;
670;2006;Netherlands;Germany;ML11;45;2166863;;;
671;2006;Netherlands;Germany;ML13;21;33999250;;;
672;2006;Netherlands;Germany;ML21;5;100995;;;
673;2006;Netherlands;Germany;ML18;17;1522386;;;
674;2006;Netherlands;Germany;ML22;36;2618495;;;
675;2006;Netherlands;Germany;ML2;18;1823951;;;
676;2006;Netherlands;Germany;ML3;22;32013725;;;
677;2006;Netherlands;Germany;ML1;12;901383;;;
678;2006;Netherlands;Germany;ML6;306;52539792;;;
679;2006;Netherlands;Germany;ML7;23;1770882;;;
680;2006;Netherlands;Germany;ML4;10;7716637;;;
681;2006;Netherlands;Germany;ML5;47;54821929;;;
682;2006;Netherlands;Germany;ML8;22;2808292;;;
683;2006;Netherlands;Germany;ML9;22;3214979;;;
684;2006;Netherlands;Germany;Total;738;210330756;141637000;;
685;2006;Netherlands;Belgium;Total;1;361765;1233955;;
686;2006;Netherlands;Spain;Total;6;3000000;861746;;
687;2006;Netherlands;Spain;ML4;;;861746;;
688;2006;Netherlands;Denmark;ML21;2;313711;;;
689;2006;Netherlands;Denmark;ML6;2;1782253;;;
690;2006;Netherlands;Denmark;ML10;2;569372;;;
691;2006;Netherlands;Denmark;ML11;5;55771;;;
692;2006;Netherlands;Denmark;Total;11;2721107;;;
693;2006;Netherlands;Finland;ML3;1;158000;;;
694;2006;Netherlands;Finland;ML1;;;2942;;
695;2006;Netherlands;Finland;Total;3;826600;2942;;
696;2006;Netherlands;Finland;ML11;1;17600;;;
697;2006;Netherlands;Finland;ML13;1;651000;;;
698;2006;Netherlands;Sweden;ML14;1;;;;
699;2006;Netherlands;Sweden;ML2;2;;;;
700;2006;Netherlands;Sweden;ML3;2;;;;
701;2006;Netherlands;Sweden;ML6;3;;;;
702;2006;Netherlands;Sweden;ML5;3;;;;
703;2006;Netherlands;Sweden;ML8;2;;;;
704;2006;Netherlands;Sweden;Total;13;69314473;110848749;;
705;2006;Netherlands;United Kingdom;ML14;5;130590;;;
706;2006;Netherlands;United Kingdom;ML15;14;6670160;;;
707;2006;Netherlands;United Kingdom;ML16;3;534168;;;
708;2006;Netherlands;United Kingdom;ML17;6;14138;;;
709;2006;Netherlands;United Kingdom;ML10;35;519258;;;
710;2006;Netherlands;United Kingdom;ML11;18;136113;;;
711;2006;Netherlands;United Kingdom;ML13;2;141000;;;
712;2006;Netherlands;United Kingdom;ML21;7;369098;;;
713;2006;Netherlands;United Kingdom;ML22;26;138100;;;
714;2006;Netherlands;United Kingdom;ML2;1;25959;;;
715;2006;Netherlands;United Kingdom;ML3;30;179507;;;
716;2006;Netherlands;United Kingdom;ML1;42;106555;;;
717;2006;Netherlands;United Kingdom;ML6;7;4913187;;;
718;2006;Netherlands;United Kingdom;ML7;29;1030101;;;
719;2006;Netherlands;United Kingdom;ML4;18;11460;;;
720;2006;Netherlands;United Kingdom;ML5;50;3004451;;;
721;2006;Netherlands;United Kingdom;ML8;3;91613;;;
722;2006;Netherlands;United Kingdom;ML9;7;117984;;;
723;2006;Netherlands;United Kingdom;Total;303;18133442;;;
724;2006;Pakistan;Italy;Total;18;22865253;39759948;;
725;2006;Pakistan;Czech Republic;ML10;1;3936000;;;
726;2006;Pakistan;Czech Republic;ML11;1;32177000;;;
727;2006;Pakistan;Czech Republic;ML22;3;847000;;;
728;2006;Pakistan;Czech Republic;ML6;;;42000;;
729;2006;Pakistan;Czech Republic;ML7;1;5000;4000;;
730;2006;Pakistan;Czech Republic;Total;6;36965000;46000;;
731;2006;Pakistan;Luxembourg;ML1;1;9000;;;
732;2006;Pakistan;Luxembourg;Total;1;9000;;;
733;2006;Pakistan;France;ML15;;;9950024;;
734;2006;Pakistan;France;Total;410;217896775;119179631;;
735;2006;Pakistan;France;ML10;;;66164758;;
736;2006;Pakistan;France;ML11;;;4346004;;
737;2006;Pakistan;France;ML13;;;65545;;
738;2006;Pakistan;France;ML2;;;4134;;
739;2006;Pakistan;France;ML6;;;7928;;
740;2006;Pakistan;France;ML4;;;3613073;;
741;2006;Pakistan;France;ML9;;;35028166;;
742;2006;Pakistan;Germany;ML17;4;535156;;;
743;2006;Pakistan;Germany;ML10;1;27000000;;;
744;2006;Pakistan;Germany;ML11;16;35698878;;;
745;2006;Pakistan;Germany;ML13;2;618;;;
746;2006;Pakistan;Germany;ML21;8;3125797;;;
747;2006;Pakistan;Germany;ML18;1;;;;
748;2006;Pakistan;Germany;ML22;3;234632;;;
749;2006;Pakistan;Germany;ML2;1;3908326;;;
750;2006;Pakistan;Germany;ML3;8;102897;;;
751;2006;Pakistan;Germany;ML1;3;38707;;;
752;2006;Pakistan;Germany;ML6;3;50549023;;;
753;2006;Pakistan;Germany;ML4;2;200155;;;
754;2006;Pakistan;Germany;ML9;4;13320478;;;
755;2006;Pakistan;Germany;Total;56;134714667;;;
756;2006;Pakistan;Belgium;Total;5;9724356;15604;;
757;2006;Pakistan;Spain;Total;1;968571;1037780;;
758;2006;Pakistan;Spain;ML4;;;1037780;;
759;2006;Pakistan;Netherlands;Total;5;5836824;429055;;
760;2006;Pakistan;Netherlands;ML10;3;268744;74030;;
761;2006;Pakistan;Netherlands;ML5;2;5568080;355025;;
762;2006;Pakistan;Sweden;ML14;1;;;;
763;2006;Pakistan;Sweden;ML10;2;;;;
764;2006;Pakistan;Sweden;ML21;1;;;;
765;2006;Pakistan;Sweden;ML18;1;;;;
766;2006;Pakistan;Sweden;ML4;3;;;;
767;2006;Pakistan;Sweden;ML5;1;;;;
768;2006;Pakistan;Sweden;Total;9;902720349;130739935;;
769;2006;Pakistan;United Kingdom;ML14;130;820084;;;
770;2006;Pakistan;United Kingdom;ML15;1;4500;;;
771;2006;Pakistan;United Kingdom;ML17;2;50936;;;
772;2006;Pakistan;United Kingdom;ML10;62;1099378;;;
773;2006;Pakistan;United Kingdom;ML11;30;1359370;;;
774;2006;Pakistan;United Kingdom;ML13;8;112407;;;
775;2006;Pakistan;United Kingdom;ML18;6;18085;;;
776;2006;Pakistan;United Kingdom;ML22;6;196166;;;
777;2006;Pakistan;United Kingdom;ML2;52;929935;;;
778;2006;Pakistan;United Kingdom;ML3;6;1006710;;;
779;2006;Pakistan;United Kingdom;ML1;33;15138118;;;
780;2006;Pakistan;United Kingdom;ML4;6;1935330;;;
781;2006;Pakistan;United Kingdom;ML5;9;679695;;;
782;2006;Pakistan;United Kingdom;ML9;47;736004;;;
783;2006;Pakistan;United Kingdom;Total;398;24086718;;;
784;2006;Pakistan;Austria;ML1;8;78250;78250;;
785;2006;Pakistan;Austria;ML6;1;5005809;;;
786;2006;Pakistan;Austria;Total;9;5084059;78250;;
787;2006;Oman;Italy;Total;7;78660205;4997209;;
788;2006;Oman;France;ML14;;;1391869;;
789;2006;Oman;France;ML15;;;7394652;;
790;2006;Oman;France;ML10;;;20223793;;
791;2006;Oman;France;ML11;;;425819;;
792;2006;Oman;France;ML2;;;63790;;
793;2006;Oman;France;ML3;;;491734;;
794;2006;Oman;France;ML1;;;1198330;;
795;2006;Oman;France;ML6;;;570810;;
796;2006;Oman;France;ML4;;;65813929;;
797;2006;Oman;France;Total;51;95418475;97574726;;
798;2006;Oman;Belgium;Total;7;285812;83295;;
799;2006;Oman;Germany;ML15;1;8900;;;
800;2006;Oman;Germany;ML11;4;90110;;;
801;2006;Oman;Germany;ML21;1;6285000;;;
802;2006;Oman;Germany;ML22;1;10000;;;
803;2006;Oman;Germany;ML2;1;16530;;;
804;2006;Oman;Germany;ML3;12;80710;;;
805;2006;Oman;Germany;ML1;21;71539;;;
806;2006;Oman;Germany;ML6;11;2609260;;;
807;2006;Oman;Germany;ML7;3;901089;;;
808;2006;Oman;Germany;ML4;1;19035;;;
809;2006;Oman;Germany;ML5;1;9250;;;
810;2006;Oman;Germany;ML8;1;31;;;
811;2006;Oman;Germany;Total;58;10101454;;;
812;2006;Oman;Spain;Total;3;572260;95009;;
813;2006;Oman;Spain;ML6;;;11725;;
814;2006;Oman;Spain;ML5;;;83284;;
815;2006;Oman;Netherlands;Total;4;20015068;448486;;
816;2006;Oman;Netherlands;ML10;2;20000000;430862;;
817;2006;Oman;Netherlands;ML5;2;15068;17624;;
818;2006;Oman;Finland;Total;4;35750;35750;;
819;2006;Oman;Finland;ML11;2;23270;23270;;
820;2006;Oman;Finland;ML7;2;12480;12480;;
821;2006;Oman;Sweden;Total;1;3394995;3547334;;
822;2006;Oman;Sweden;ML5;1;;;;
823;2006;Oman;United Kingdom;ML14;1;22500;;;
824;2006;Oman;United Kingdom;ML15;13;502585;;;
825;2006;Oman;United Kingdom;ML17;3;303845;;;
826;2006;Oman;United Kingdom;ML10;15;403294;;;
827;2006;Oman;United Kingdom;ML11;10;29006;;;
828;2006;Oman;United Kingdom;ML13;2;26778;;;
829;2006;Oman;United Kingdom;ML21;8;24584;;;
830;2006;Oman;United Kingdom;ML22;10;201892;;;
831;2006;Oman;United Kingdom;ML3;8;5865;;;
832;2006;Oman;United Kingdom;ML1;86;567357;;;
833;2006;Oman;United Kingdom;ML6;16;424476;;;
834;2006;Oman;United Kingdom;ML7;1;189;;;
835;2006;Oman;United Kingdom;ML4;2;127500;;;
836;2006;Oman;United Kingdom;ML5;9;537083;;;
837;2006;Oman;United Kingdom;ML9;4;600009260;;;
838;2006;Oman;United Kingdom;Total;188;603186214;;;
839;2006;Oman;Austria;ML1;20;395649;231941;;
840;2006;Oman;Austria;ML6;3;2524000;2524000;;
841;2006;Oman;Austria;Total;23;2919649;2755941;;
842;2006;Tanzania;Netherlands;ML17;1;87750;87750;;
843;2006;Tanzania;Netherlands;Total;1;87750;87750;;
844;2006;Tanzania;France;Total;1;236222;;;
845;2006;Tanzania;United Kingdom;ML3;4;953;;;
846;2006;Tanzania;United Kingdom;ML1;3;102000;;;
847;2006;Tanzania;United Kingdom;ML6;5;99188;;;
848;2006;Tanzania;United Kingdom;Total;12;202141;;;
849;2006;Tanzania;Austria;ML3;11;211042;114753;;
850;2006;Tanzania;Austria;ML1;7;53673;52775;;
851;2006;Tanzania;Austria;Total;18;264715;167528;;
852;2006;Tanzania;Germany;ML3;4;5047;;;
853;2006;Tanzania;Germany;ML1;7;32974;;;
854;2006;Tanzania;Germany;Total;11;38021;;;
855;2006;Tanzania;Belgium;Total;1;12476;;;
856;2006;Tanzania;Spain;Total;1;;;;
857;2006;Gabon;United Kingdom;Total;2;15000;;;
858;2006;Gabon;United Kingdom;ML10;2;15000;;;
859;2006;Gabon;France;ML6;;;165446;;
860;2006;Gabon;France;Total;11;955778;298613;;
861;2006;Gabon;France;ML10;;;133167;;
862;2006;New Zealand;Czech Republic;ML8;2;80000;27000;;
863;2006;New Zealand;Czech Republic;ML1;2;2000;;;
864;2006;New Zealand;Czech Republic;Total;4;82000;27000;;
865;2006;New Zealand;France;ML9;;;1761200;;
866;2006;New Zealand;France;ML10;;;199520;;
867;2006;New Zealand;France;ML11;;;548530;;
868;2006;New Zealand;France;ML4;;;958;;
869;2006;New Zealand;France;Total;12;4855584;2510208;;
870;2006;New Zealand;Ireland;Total;2;357200;62000;;
871;2006;New Zealand;Ireland;ML5;2;357200;62000;;
872;2006;New Zealand;Germany;ML17;1;2733;;;
873;2006;New Zealand;Germany;ML11;4;11043;;;
874;2006;New Zealand;Germany;ML18;1;930;;;
875;2006;New Zealand;Germany;ML2;1;1300;;;
876;2006;New Zealand;Germany;ML3;8;139720;;;
877;2006;New Zealand;Germany;ML1;78;299516;;;
878;2006;New Zealand;Germany;ML6;4;5694;;;
879;2006;New Zealand;Germany;ML5;1;5687;;;
880;2006;New Zealand;Germany;ML9;1;1937;;;
881;2006;New Zealand;Germany;Total;99;468560;769000;;
882;2006;New Zealand;Belgium;Total;7;10342223;5209215;;
883;2006;New Zealand;Spain;Total;1;5972935;5972535;;
884;2006;New Zealand;Spain;ML11;;;5972535;;
885;2006;New Zealand;Netherlands;ML1;3;9500;350;;
886;2006;New Zealand;Netherlands;Total;3;9500;350;;
887;2006;New Zealand;Denmark;Total;1;237428;;;
888;2006;New Zealand;Denmark;ML5;1;237428;;;
889;2006;New Zealand;Finland;ML3;1;276500;140;;
890;2006;New Zealand;Finland;ML1;2;250350;850;;
891;2006;New Zealand;Finland;Total;3;526850;990;;
892;2006;New Zealand;Sweden;ML14;1;;;;
893;2006;New Zealand;Sweden;ML3;3;;;;
894;2006;New Zealand;Sweden;ML1;1;;;;
895;2006;New Zealand;Sweden;Total;8;652884;805223;;
896;2006;New Zealand;Sweden;ML5;3;;;;
897;2006;New Zealand;United Kingdom;ML14;1;4086;;;
898;2006;New Zealand;United Kingdom;ML10;3;61650;;;
899;2006;New Zealand;United Kingdom;ML11;1;623;;;
900;2006;New Zealand;United Kingdom;ML21;2;24015;;;
901;2006;New Zealand;United Kingdom;ML22;3;606942;;;
902;2006;New Zealand;United Kingdom;ML2;4;17071;;;
903;2006;New Zealand;United Kingdom;ML3;2;930;;;
904;2006;New Zealand;United Kingdom;ML1;130;209490;;;
905;2006;New Zealand;United Kingdom;ML6;7;1379925;;;
906;2006;New Zealand;United Kingdom;ML7;7;51968;;;
907;2006;New Zealand;United Kingdom;ML4;1;21675;;;
908;2006;New Zealand;United Kingdom;Total;161;2378375;;;
909;2006;New Zealand;Austria;ML3;3;90;90;;
910;2006;New Zealand;Austria;ML1;46;228278;154237;;
911;2006;New Zealand;Austria;Total;49;228368;154327;;
912;2006;Yemen;Czech Republic;Total;2;1904000;3071000;;
913;2006;Yemen;Czech Republic;ML6;2;1904000;2098000;;
914;2006;Yemen;Czech Republic;ML5;;;973000;;
915;2006;Yemen;Poland;Total;1;135931;;;
916;2006;Yemen;Poland;ML10;1;135931;;;
917;2006;Yemen;France;Total;8;3632966;24899;;
918;2006;Yemen;France;ML11;;;24899;;
919;2006;Yemen;United Kingdom;ML15;10;95325;;;
920;2006;Yemen;United Kingdom;ML1;3;69000;;;
921;2006;Yemen;United Kingdom;ML6;1;337500;;;
922;2006;Yemen;United Kingdom;Total;14;501825;;;
923;2006;Yemen;Austria;Total;2;2001120;1120;;
924;2006;Yemen;Austria;ML6;1;2000000;;;
925;2006;Yemen;Austria;ML4;1;1120;1120;;
926;2006;Yemen;Germany;ML6;1;3760000;;;
927;2006;Yemen;Germany;Total;2;3909450;;;
928;2006;Yemen;Germany;ML10;1;149450;;;
929;2006;Jamaica;Poland;ML1;1;2660148;;;
930;2006;Jamaica;Poland;Total;2;2671416;;;
931;2006;Jamaica;Poland;ML5;1;11268;;;
932;2006;Jamaica;United Kingdom;ML3;4;267000;;;
933;2006;Jamaica;United Kingdom;Total;9;277764;;;
934;2006;Jamaica;United Kingdom;ML13;5;10764;;;
935;2006;Jamaica;Austria;ML1;3;1998;1861;;
936;2006;Jamaica;Austria;Total;3;1998;1861;;
937;2006;Jamaica;Germany;ML1;1;24233;;;
938;2006;Jamaica;Germany;Total;1;24233;;;
939;2006;Albania;France;Total;2;130000;;;
940;2006;Albania;United Kingdom;Total;1;337500;;;
941;2006;Albania;United Kingdom;ML6;1;337500;;;
942;2006;Albania;Austria;ML1;1;31530;31530;;
943;2006;Albania;Austria;Total;1;31530;31530;;
944;2006;Albania;Greece;Total;1;222753;222753;;
945;2006;Albania;Greece;ML6;1;222753;222753;;
946;2006;Albania;Germany;ML1;1;7700;;;
947;2006;Albania;Germany;ML6;1;121500;;;
948;2006;Albania;Germany;Total;2;129200;;;
949;2006;United Arab Emirates;Italy;Total;29;338174606;79340499;;
